barcode,sku,product_name,size,price_tag,cost_price,quantity,import_date,gender,season,category,brand
8054795370574,182471-70079,Diadora Bonny S TD,22,33,16.52371832,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795288633,182705-C0200,Diadora Eagle 9 W,40,55,23.75284509,3,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288657,182705-C0200,Diadora Eagle 9 W,39,55,23.75284509,3,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288664,182705-C0200,Diadora Eagle 9 W,38.5,55,23.75284509,2,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288718,182705-C0200,Diadora Eagle 9 W,38,55,23.75284509,2,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288725,182705-C0200,Diadora Eagle 9 W,37,55,23.75284509,2,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288886,182705-C1070,Diadora Eagle 9 W,36,55,23.75284509,2,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288893,182705-C1070,Diadora Eagle 9 W,36.5,55,23.75284509,3,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288909,182705-C1070,Diadora Eagle 9 W,37,55,23.75284509,4,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288916,182705-C1070,Diadora Eagle 9 W,38,55,23.75284509,4,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288923,182705-C1070,Diadora Eagle 9 W,38.5,55,23.75284509,3,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288930,182705-C1070,Diadora Eagle 9 W,39,55,23.75284509,2,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795288947,182705-C1070,Diadora Eagle 9 W,40,55,23.75284509,2,2/18/2026,FEMALE,SS26,Footwear,DIADORA
8054795289586,182707-C1053,Diadora Robin 7,44.5,45,20.86119438,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795289593,182707-C1053,Diadora Robin 7,45,45,20.86119438,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795289654,182707-C1053,Diadora Robin 7,40.5,45,20.86119438,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795289661,182707-C1053,Diadora Robin 7,41,45,20.86119438,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795289678,182707-C1053,Diadora Robin 7,42,45,20.86119438,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795291442,182707-C1053,Diadora Robin 7,42.5,45,20.78288415,4,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293217,182707-C1053,Diadora Robin 7,43,45,20.86119438,5,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293224,182707-C1053,Diadora Robin 7,44,45,20.86119438,3,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293361,182707-C1512,Diadora Robin 7,44.5,45,21.73041082,2,2/18/2026,MALE,SS26,Footwear,DIADORA
8054795293378,182707-C1512,Diadora Robin 7,45,45,21.73041082,2,2/18/2026,MALE,SS26,Footwear,DIADORA
